,id,type,location_name,groups,price,area,under_valued,over_valued,normal
1226,637032,['Apartment'],['Nagüeles'],apartment,360000,85.0,0,0,1
1227,637046,['Villa'],['Nagüeles'],houses,1100000,432.0,1,0,0
1228,637153,[],['Nagüeles'],[],385000,0.0,None,None,None
1229,637224,['Villa'],['Nagüeles'],houses,10900000,1137.0,1,0,0
1230,637412,['Apartment'],['Nagüeles'],apartment,1500000,202.0,0,0,1
1231,637483,['Apartment'],['Nagüeles'],apartment,294000,200.0,0,0,1
1232,637491,['Villa'],['Nagüeles'],houses,1400000,320.0,1,0,0
1233,637527,['Apartment'],['Nagüeles'],apartment,310000,85.0,0,0,1
1234,637572,[],['Nagüeles'],[],565000,0.0,None,None,None
1235,637661,['Apartment'],['Nagüeles'],apartment,360000,95.0,0,0,1
1236,637740,['Apartment'],['Nagüeles'],apartment,272000,112.0,0,0,1
1237,637878,['Apartment'],['Nagüeles'],apartment,244000,92.0,0,0,1
1238,638010,['Apartment'],['Nagüeles'],apartment,483000,180.0,0,0,1
1239,638047,['Apartment'],['Nagüeles'],apartment,275000,120.0,0,0,1
1240,638066,['Apartment'],['Nagüeles'],apartment,445000,152.0,0,0,1
1241,638128,['Apartment'],['Nagüeles'],apartment,750000,285.0,0,0,1
1242,638173,['Apartment'],['Nagüeles'],apartment,265000,95.0,0,0,1
1243,638244,[],['Nagüeles'],[],595000,0.0,None,None,None
1244,638323,['Apartment'],['Nagüeles'],apartment,339000,110.0,0,0,1
1245,638456,['Apartment'],['Nagüeles'],apartment,499000,347.0,0,0,1
1246,638541,['Villa'],['Nagüeles'],houses,1950000,275.0,1,0,0
1247,638641,[],['Nagüeles'],[],340000,0.0,None,None,None
1248,638644,['Apartment'],['Nagüeles'],apartment,202500,65.0,0,0,1
1249,638683,['Apartment'],['Nagüeles'],apartment,450000,130.0,0,0,1
1250,638919,['Villa'],['Nagüeles'],houses,1995000,350.0,1,0,0
1251,639124,[],['Nagüeles'],[],490000,0.0,None,None,None
1252,639346,[],['Nagüeles'],[],590000,0.0,None,None,None
1253,639365,[],['Nagüeles'],[],235000,0.0,None,None,None
1254,639409,['Villa'],['Nagüeles'],houses,2510000,450.0,1,0,0
1255,639425,['Apartment'],['Nagüeles'],apartment,360000,115.0,0,0,1
1256,639453,['Apartment'],['Nagüeles'],apartment,365000,112.0,0,0,1
1257,639550,['Villa'],['Nagüeles'],houses,2200000,470.0,1,0,0
1258,639774,['Apartment'],['Nagüeles'],apartment,245000,80.0,0,0,1
1259,640049,['Villa'],['Nagüeles'],houses,2100000,1500.0,1,0,0
1260,640303,['Apartment'],['Nagüeles'],apartment,430000,114.0,0,0,1
1261,640458,['Apartment'],['Nagüeles'],apartment,380000,110.0,0,0,1
1262,640504,['Apartment'],['Nagüeles'],apartment,186000,80.0,0,0,1
1263,640576,['Villa'],['Nagüeles'],houses,1700000,509.0,1,0,0
1264,640610,['Apartment'],['Nagüeles'],apartment,450000,185.0,0,0,1
1265,640625,['Apartment'],['Nagüeles'],apartment,380000,150.0,0,0,1
1266,640647,[],['Nagüeles'],[],499000,0.0,None,None,None
1267,640723,['Apartment'],['Nagüeles'],apartment,265000,110.0,0,0,1
1268,640785,['Apartment'],['Nagüeles'],apartment,350000,120.0,0,0,1
1269,641065,['Apartment'],['Nagüeles'],apartment,199000,96.0,0,0,1
1270,641071,['Plot'],['Nagüeles'],plots,1690000,0.0,0,1,0
1271,641261,['Apartment'],['Nagüeles'],apartment,219900,42.0,0,0,1
1272,641465,['Apartment'],['Nagüeles'],apartment,299000,85.0,0,0,1
1273,641468,[],['Nagüeles'],[],495000,0.0,None,None,None
1274,641480,['Plot'],['Nagüeles'],plots,3000000,0.0,0,1,0
1275,641528,['Apartment'],['Nagüeles'],apartment,290000,118.0,0,0,1
1276,641606,[],['Nagüeles'],[],380000,0.0,None,None,None
1277,641726,['Villa'],['Nagüeles'],houses,1325000,450.0,1,0,0
1278,641757,['Apartment'],['Nagüeles'],apartment,370000,150.0,0,0,1
1279,641764,['Apartment'],['Nagüeles'],apartment,244000,90.0,0,0,1
1280,641812,['Apartment'],['Nagüeles'],apartment,860000,173.0,0,0,1
1281,641848,['Apartment'],['Nagüeles'],apartment,350000,94.0,0,0,1
1282,641888,['Apartment'],['Nagüeles'],apartment,180000,57.0,0,0,1
1283,641944,[],['Nagüeles'],[],545000,0.0,None,None,None
1284,641986,['Villa'],['Nagüeles'],houses,890000,603.0,1,0,0
1285,642129,['Apartment'],['Nagüeles'],apartment,195000,70.0,0,0,1
1286,642130,['Apartment'],['Nagüeles'],apartment,313000,97.0,0,0,1
1287,642723,[],['Nagüeles'],[],660000,0.0,None,None,None
1288,642852,[],['Nagüeles'],[],5500000,0.0,None,None,None
1289,642866,['Apartment'],['Nagüeles'],apartment,1350000,170.0,0,1,0
1290,642930,['Apartment'],['Nagüeles'],apartment,315000,166.0,0,0,1
1291,642936,['Villa'],['Nagüeles'],houses,1750000,500.0,1,0,0
1292,643113,['Villa'],['Nagüeles'],houses,1275000,517.0,1,0,0
1293,643205,[],['Nagüeles'],[],530000,0.0,None,None,None
1294,643237,[],['Nagüeles'],[],500000,0.0,None,None,None
1295,643275,['Villa'],['Nagüeles'],houses,850000,300.0,1,0,0
1296,643380,[],['Nagüeles'],[],325000,0.0,None,None,None
1297,643730,['Apartment'],['Nagüeles'],apartment,260000,100.0,0,0,1
1298,644044,['Apartment'],['Nagüeles'],apartment,545000,100.0,0,0,1
1299,644162,['Apartment'],['Nagüeles'],apartment,550000,270.0,0,0,1
1300,644233,[],['Nagüeles'],[],615000,0.0,None,None,None
1301,644352,['Apartment'],['Nagüeles'],apartment,265000,109.0,0,0,1
1302,644367,['Villa'],['Nagüeles'],houses,3995000,810.0,1,0,0
1303,644668,['Villa'],['Nagüeles'],houses,4500000,672.0,1,0,0
1304,644676,['Plot'],['Nagüeles'],plots,5500000,0.0,0,1,0
1305,644810,['Apartment'],['Nagüeles'],apartment,220000,85.0,0,0,1
1306,645199,['Plot'],['Nagüeles'],plots,4200000,0.0,0,1,0
1307,645238,['Villa'],['Nagüeles'],houses,1850000,707.0,1,0,0
1308,645356,['Apartment'],['Nagüeles'],apartment,210000,120.0,0,0,1
1309,645392,[],['Nagüeles'],[],680000,0.0,None,None,None
1310,645521,['Apartment'],['Nagüeles'],apartment,695000,163.0,0,0,1
1311,645523,[],['Nagüeles'],[],495000,0.0,None,None,None
1312,645528,['Apartment'],['Nagüeles'],apartment,512000,116.0,0,0,1
1313,645815,['Apartment'],['Nagüeles'],apartment,1800000,450.0,0,0,1
1314,645855,[],['Nagüeles'],[],315000,0.0,None,None,None
1315,645903,['Apartment'],['Nagüeles'],apartment,262500,113.0,0,0,1
1316,645914,[],['Nagüeles'],[],535000,0.0,None,None,None
1317,646297,['Apartment'],['Nagüeles'],apartment,495000,160.0,0,0,1
1318,646325,['Apartment'],['Nagüeles'],apartment,500000,150.0,0,0,1
1319,646357,['Apartment'],['Nagüeles'],apartment,1550000,253.0,0,0,1
1320,646548,[],['Nagüeles'],[],450000,0.0,None,None,None
1321,646600,['Apartment'],['Nagüeles'],apartment,197000,51.0,0,0,1
1322,646709,['Apartment'],['Nagüeles'],apartment,329000,102.0,0,0,1
1323,646770,['Villa'],['Nagüeles'],houses,3700000,600.0,1,0,0
1324,646818,['Apartment'],['Nagüeles'],apartment,369000,180.0,0,0,1
1325,647119,[],['Nagüeles'],[],430000,0.0,None,None,None
1326,647175,[],['Nagüeles'],[],520000,0.0,None,None,None
1327,647215,['Villa'],['Nagüeles'],houses,1595000,434.0,1,0,0
1328,647437,['Plot'],['Nagüeles'],plots,2050000,0.0,0,1,0
1329,647467,['Apartment'],['Nagüeles'],apartment,230000,110.0,0,0,1
1330,647870,['villa'],['Golden Mile'],houses,2235000,161.0,0,0,1
1331,648121,['Penthouse'],['Golden Mile'],apartment,0,0.0,None,None,None
1332,648506,[],['Nagüeles'],[],499950,0.0,None,None,None
1333,650735,[],['Nagüeles'],[],318000,0.0,None,None,None
1334,650782,['Apartment'],['Nagüeles'],apartment,220000,62.0,0,0,1
1335,650791,[],['Nagüeles'],[],490000,0.0,None,None,None
1336,650818,['Apartment'],['Nagüeles'],apartment,269000,112.0,0,0,1
1337,650833,['Apartment'],['Nagüeles'],apartment,625000,180.0,0,0,1
1338,650909,['Apartment'],['Nagüeles'],apartment,255000,113.0,0,0,1
1339,650927,[],['Nagüeles'],[],504000,0.0,None,None,None
1340,650928,['Villa'],['Nagüeles'],houses,1400000,320.0,1,0,0
1341,673920,[],['Nagüeles'],[],595000,0.0,None,None,None
1342,684731,['Apartment'],['Nagüeles'],apartment,272000,112.0,0,0,1
1343,685282,"['Villa', 'Quinta']",['Quinta da Marinha'],houses,0,836.0,None,None,None
1344,705091,['House'],"['Golden Mile', 'Nagüeles']",houses,495000,297.0,1,0,0
1345,707834,[],['Nagüeles'],[],495000,0.0,None,None,None
1346,708520,['villa'],['Nagüeles'],houses,1250000,450.0,1,0,0
1347,708530,['Apartment'],['Golden Mile'],apartment,450000,97.0,0,0,1
1348,708534,['Apartment'],['Golden Mile'],apartment,450000,97.0,0,0,1
1349,714493,['Duplex'],"['Golden Mile', 'Nagüeles']",apartment,749000,220.0,0,0,1
1350,714509,"['Quinta', 'plot']",['Quinta da Marinha'],houses,3000000,0.0,0,0,1
1351,716745,"['Moradia', 'QUINTA']",['QUINTA DA MARINHA'],houses,0,258.68,None,None,None
1352,716821,['Apartment'],['Golden Mile'],apartment,749000,140.0,0,0,1
1353,716837,['Apartment'],['Golden Mile'],apartment,749000,140.0,0,0,1
1354,716894,['House'],['Golden Mile'],houses,950000,0.0,0,0,1
1355,716914,['Penthouse'],['Golden Mile'],apartment,975000,185.0,0,0,1
1356,718150,"['Penthouse', 'Duplex']",['Nagüeles'],apartment,1950000,288.0,0,0,1
1357,718248,"['Penthouse', 'Duplex']",['Nagüeles'],apartment,1590000,280.0,0,0,1
1358,718283,['Penthouse'],['Nagüeles'],apartment,1390000,280.0,0,0,1
1359,718304,['Villa'],['Nagüeles'],houses,1490000,360.0,1,0,0
1360,718349,['Villa'],['Nagüeles'],houses,1250000,320.0,1,0,0
1361,718367,['Villa'],['Nagüeles'],houses,1390000,308.0,1,0,0
1362,718378,[],['Nagüeles'],[],1360000,0.0,None,None,None
1363,718380,['Villa'],['Nagüeles'],houses,1350000,398.0,1,0,0
1364,718391,['Villa'],['Nagüeles'],houses,1350000,233.0,1,0,0
1365,718405,['Villa'],['Nagüeles'],houses,1300000,268.0,1,0,0
1366,718406,['Villa'],['Nagüeles'],houses,1300000,236.0,1,0,0
1367,718413,['Villa'],['Nagüeles'],houses,1300000,278.0,1,0,0
1368,718552,['Villa'],['Nagüeles'],houses,1199000,397.0,1,0,0
1369,718626,['Villa'],['Nagüeles'],houses,995000,320.0,1,0,0
1370,718652,"['Penthouse', 'Duplex']",['Nagüeles'],apartment,990000,290.0,0,0,1
1371,718655,[],['Nagüeles'],[],986000,0.0,None,None,None
1372,718917,['Apartment'],['Nagüeles'],apartment,790000,233.0,0,0,1
1373,718949,['Apartment'],['Nagüeles'],apartment,750000,197.0,0,0,1
1374,719016,"['Penthouse', 'Duplex']",['Nagüeles'],apartment,520000,354.0,0,0,1
1375,719095,['Apartment'],['Nagüeles'],apartment,750000,174.0,0,0,1
1376,719251,[],['Nagüeles'],[],545000,0.0,None,None,None
1377,719324,['Penthouse'],['Nagüeles'],apartment,495000,140.0,0,0,1
1378,719513,['Apartment'],['Nagüeles'],apartment,425000,131.0,0,0,1
1379,719583,"['Penthouse', 'Duplex']",['Nagüeles'],apartment,390000,185.0,0,0,1
1380,719659,['Penthouse'],['Nagüeles'],apartment,365000,115.0,0,0,1
1381,719866,['Apartment'],['Nagüeles'],apartment,315000,85.0,0,0,1
1382,720061,['Apartment'],['Nagüeles'],apartment,280000,113.0,0,0,1
1383,720135,['Apartment'],['Nagüeles'],apartment,265000,95.0,0,0,1
1384,720385,['Apartment'],['Nagüeles'],apartment,235000,140.0,0,0,1
1385,722741,[],['Nagüeles'],[],315000,0.0,None,None,None
1386,722767,[],['Nagüeles'],[],550000,0.0,None,None,None
1387,723762,['House'],"['Golden Mile', 'Nagüeles']",houses,495000,206.0,1,0,0
1388,723926,['villa'],['Golden Mile'],houses,0,317.0,None,None,None
1389,724080,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,595000,206.0,0,0,1
1390,724120,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,595000,206.0,0,0,1
1391,728094,"['villa', 'plot']",[],houses,2500000,550.0,1,0,0
1392,728291,['Apartment'],['Golden Mile'],apartment,0,139.0,None,None,None
1393,729891,[],['Nagüeles'],[],420000,0.0,None,None,None
1394,730801,['Villa'],['Nagüeles'],houses,2850000,894.0,1,0,0
1395,732880,['villa'],[],houses,32000000,4903.0,1,0,0
1396,733157,['villa'],[],houses,1595000,434.0,1,0,0
1397,737438,"['Villa', 'Quinta']",['Quinta da Marinha'],houses,0,250.0,None,None,None
1398,737461,['apartment'],['Golden Mile'],apartment,745000,180.0,0,0,1
1399,741904,['penthouse'],['Golden Mile'],apartment,995000,150.0,0,0,1
1400,742403,['Villa'],['Nagüeles'],houses,2461000,894.0,1,0,0
1401,743210,['Apartment'],['Nagüeles'],apartment,475000,150.0,0,0,1
1402,745781,[],['Nagüeles'],[],510000,0.0,None,None,None
1403,754380,['apartment'],"['Golden Mile', 'Nagüeles']",apartment,595000,115.0,0,0,1
1404,754455,['apartment'],['Golden Mile'],apartment,799000,175.0,0,0,1
1405,755389,[],['Nagüeles'],[],310000,0.0,None,None,None
1406,755393,[],['Nagüeles'],[],405000,0.0,None,None,None
1407,755404,"['Plot', 'Land']",['Nagüeles'],plots,3200000,0.0,0,1,0
1408,756544,['House'],['Golden Mile'],houses,450000,189.0,1,0,0
1409,756565,['House'],['Golden Mile'],houses,450000,189.0,1,0,0
1410,758052,[],['Nagüeles'],[],445000,0.0,None,None,None
1411,758888,"['HOUSE', 'QUINTA']",['QUINTA DA MARINHA'],houses,0,0.0,None,None,None
1412,761422,"['penthouse', 'duplex']",['Golden Mile'],apartment,265000,73.0,0,0,1
1413,761948,['Apartment'],['Nagüeles'],apartment,272000,83.0,0,0,1
1414,762881,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2671000,844.0,1,0,0
1415,763454,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2461000,894.0,1,0,0
1416,763500,['Apartment'],['Golden Mile'],apartment,799000,174.35,0,0,1
1417,765319,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2671000,844.0,1,0,0
1418,766922,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2461000,894.0,1,0,0
1419,767173,['Quinta'],['Quinta da Marinha'],houses,0,220.0,None,None,None
1420,768631,['villa'],['Golden Mile'],houses,7290000,292.0,0,0,1
1421,768637,['villa'],['Golden Mile'],houses,8500000,292.0,0,0,1
1422,768734,['Apartment'],['Golden Mile'],apartment,1350000,128.0,0,1,0
1423,773962,[],['Nagüeles'],[],4500000,0.0,None,None,None
1424,782062,['Villa'],['Golden Mile'],houses,0,223.0,None,None,None
1425,784108,"['House', 'Quinta']",['Quinta da Marinha'],houses,1900000,300.0,1,0,0
1426,788305,[],['Nagüeles'],[],375000,0.0,None,None,None
1427,788392,['apartment'],['Golden Mile'],apartment,630000,125.0,0,0,1
1428,788477,"['house', 'villa']","['Golden Mile', 'Nagüeles']",houses,4995000,1240.0,1,0,0
1429,791570,['Villa'],['Nagüeles'],houses,1300000,285.0,1,0,0
1430,794980,['House'],['Nagüeles'],houses,2950000,494.0,1,0,0
1431,795229,['villa'],['Golden Mile'],houses,2300000,500.0,1,0,0
1432,795466,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2950000,494.0,1,0,0
1433,799275,['Villa'],"['Golden Mile', 'Nagüeles']",houses,795000,200.0,1,0,0
1434,800257,['House'],"['Golden Mile', 'Nagüeles']",houses,430000,298.0,1,0,0
1435,800283,"['MORADIA', 'QUINTA']",['QUINTA DA MARINHA'],houses,6500000,802.1,1,0,0
1436,800289,"['Villa', 'Quinta']",['Quinta da Marinha'],houses,4350000,603.0,1,0,0
1437,801003,['Villa'],['Nagüeles'],houses,1550000,460.0,1,0,0
1438,801637,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,370000,0.0,0,1,0
1439,801889,['Villa'],['Nagüeles'],houses,1350000,233.0,1,0,0
1440,804819,[],[],[],695000,0.0,None,None,None
1441,806117,['Villa'],['Nagüeles'],houses,1695000,440.0,1,0,0
1442,806207,['Plot'],['Nagüeles'],plots,795000,1875.0,0,0,1
1443,806265,[],['Nagüeles'],[],350000,0.0,None,None,None
1444,806485,['Apartment'],['Nagüeles'],apartment,385000,148.0,0,0,1
1445,806659,['Villa'],['Nagüeles'],houses,2850000,894.0,1,0,0
1446,806660,['Villa'],['Nagüeles'],houses,2671000,844.0,1,0,0
1447,807065,[],['Nagüeles'],[],540000,0.0,None,None,None
1448,807249,[],['Nagüeles'],[],510000,0.0,None,None,None
1449,807334,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,463000,150.0,0,0,1
1450,807674,[],['Nagüeles'],[],315000,0.0,None,None,None
1451,807794,['Apartment'],['Nagüeles'],apartment,272000,112.0,0,0,1
1452,807968,[],['Nagüeles'],[],499950,0.0,None,None,None
1453,808085,[],['Nagüeles'],[],420000,0.0,None,None,None
1454,808105,[],['Nagüeles'],[],495000,0.0,None,None,None
1455,808291,['Apartment'],['Nagüeles'],apartment,200000,48.0,0,0,1
1456,808622,[],['Nagüeles'],[],620000,0.0,None,None,None
1457,808892,['Villa'],['Nagüeles'],houses,4400000,810.0,1,0,0
1458,809025,['Apartment'],['Nagüeles'],apartment,665000,127.0,0,0,1
1459,809444,['Villa'],['Nagüeles'],houses,4500000,672.0,1,0,0
1460,809460,['Plot'],['Nagüeles'],plots,5500000,5401.0,0,1,0
1461,809489,['House'],"['Golden Mile', 'Nagüeles']",houses,400000,298.0,1,0,0
1462,809807,['Apartment'],['Nagüeles'],apartment,220000,85.0,0,0,1
1463,810045,[],['Nagüeles'],[],399000,0.0,None,None,None
1464,811290,['Villa'],['Nagüeles'],houses,1890000,707.0,1,0,0
1465,811730,['Apartment'],['Nagüeles'],apartment,210000,120.0,0,0,1
1466,811886,[],['Nagüeles'],[],680000,0.0,None,None,None
1467,812068,['Apartment'],['Nagüeles'],apartment,695000,163.0,0,0,1
1468,812075,[],['Nagüeles'],[],495000,0.0,None,None,None
1469,812087,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,400000,116.0,0,0,1
1470,812227,['Apartment'],['Nagüeles'],apartment,272000,114.0,0,0,1
1471,812242,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,1800000,450.0,0,0,1
1472,812282,[],['Nagüeles'],[],550000,0.0,None,None,None
1473,812702,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,750000,285.0,0,0,1
1474,812733,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,499000,347.0,0,0,1
1475,813044,['Villa'],['Nagüeles'],houses,1250000,300.0,1,0,0
1476,813288,['Apartment'],['Nagüeles'],apartment,190000,60.0,0,0,1
1477,813336,['Villa'],['Nagüeles'],houses,2500000,400.0,1,0,0
1478,813893,[],['Nagüeles'],[],425000,0.0,None,None,None
1479,814230,[],['Nagüeles'],[],315000,0.0,None,None,None
1480,814442,[],['Nagüeles'],[],385000,0.0,None,None,None
1481,814629,['Apartment'],['Nagüeles'],apartment,360000,85.0,0,0,1
1482,815001,['Apartment'],['Nagüeles'],apartment,265000,113.0,0,0,1
1483,815042,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,495000,160.0,0,0,1
1484,815055,['Villa'],['Nagüeles'],houses,1325000,450.0,1,0,0
1485,815228,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,1550000,253.0,0,0,1
1486,815251,['Villa'],['Nagüeles'],houses,1450000,491.0,1,0,0
1487,815742,['Apartment'],['Nagüeles'],apartment,175000,92.0,0,0,1
1488,815906,['Apartment'],['Nagüeles'],apartment,197000,51.0,0,0,1
1489,815948,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,483000,180.0,0,0,1
1490,816139,['Apartment'],['Nagüeles'],apartment,317000,102.0,0,0,1
1491,816226,['Villa'],['Nagüeles'],houses,3700000,600.0,1,0,0
1492,816258,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,326000,110.0,0,0,1
1493,816330,['Apartment'],['Nagüeles'],apartment,369000,180.0,0,0,1
1494,816338,[],['Nagüeles'],[],504000,0.0,None,None,None
1495,816449,['Villa'],['Nagüeles'],houses,1400000,320.0,1,0,0
1496,816717,[],['Nagüeles'],[],430000,0.0,None,None,None
1497,817248,['Plot'],['Nagüeles'],plots,1490000,5100.0,0,0,1
1498,817308,['Apartment'],['Nagüeles'],apartment,229000,110.0,0,0,1
1499,817578,['Villa'],['Nagüeles'],houses,1100000,432.0,1,0,0
1500,817760,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,395000,100.0,0,0,1
1501,817773,[],['Nagüeles'],[],520000,0.0,None,None,None
1502,818155,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,1350000,202.0,0,0,1
1503,818247,['Apartment'],['Nagüeles'],apartment,294000,200.0,0,0,1
1504,818251,['Villa'],['Nagüeles'],houses,1400000,320.0,1,0,0
1505,818294,['Apartment'],['Nagüeles'],apartment,290000,85.0,0,0,1
1506,818348,[],['Nagüeles'],[],565000,0.0,None,None,None
1507,818423,['Villa'],['Nagüeles'],houses,2300000,470.0,1,0,0
1508,819003,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,445000,152.0,0,0,1
1509,819090,['Apartment'],['Nagüeles'],apartment,265000,95.0,0,0,1
1510,819180,[],['Nagüeles'],[],595000,0.0,None,None,None
1511,819585,['Villa'],['Nagüeles'],houses,1995000,350.0,1,0,0
1512,819625,['Villa'],['Nagüeles'],houses,1950000,275.0,1,0,0
1513,819795,[],['Nagüeles'],[],340000,0.0,None,None,None
1514,819799,['Apartment'],['Nagüeles'],apartment,202500,65.0,0,0,1
1515,819872,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,450000,130.0,0,0,1
1516,820076,['Apartment'],['Nagüeles'],apartment,175000,80.0,0,0,1
1517,820392,['Plot'],['Nagüeles'],plots,1690000,2030.0,0,0,1
1518,820613,['Villa'],['Nagüeles'],houses,590000,350.0,1,0,0
1519,820651,[],['Nagüeles'],[],235000,0.0,None,None,None
1520,820698,['Apartment'],['Nagüeles'],apartment,180000,60.0,0,0,1
1521,820770,['Apartment'],['Nagüeles'],apartment,365000,112.0,0,0,1
1522,821439,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,315000,166.0,0,0,1
1523,821662,['Apartment'],['Nagüeles'],apartment,195000,85.0,0,0,1
1524,821859,['Apartment'],['Nagüeles'],apartment,219900,42.0,0,0,1
1525,821938,['Plot'],['Nagüeles'],plots,3000000,4278.0,0,0,1
1526,822076,['Apartment'],['Nagüeles'],apartment,259000,90.0,0,0,1
1527,822218,['Penthouse'],['Nagüeles'],apartment,149000,50.0,0,0,1
1528,822248,['Apartment'],['Nagüeles'],apartment,195000,70.0,0,0,1
1529,822905,"['Plot', 'Land']",['Nagüeles'],plots,5500000,15500.0,0,0,1
1530,823032,['Plot'],['Nagüeles'],plots,370000,1160.0,0,0,1
1531,823354,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,380000,110.0,0,0,1
1532,823430,['Villa'],['Nagüeles'],houses,1900000,509.0,1,0,0
1533,823475,['Apartment'],['Nagüeles'],apartment,525000,185.0,0,0,1
1534,823505,[],['Nagüeles'],[],499000,0.0,None,None,None
1535,823607,['Apartment'],['Nagüeles'],apartment,350000,120.0,0,0,1
1536,824203,['Apartment'],['Nagüeles'],apartment,299000,85.0,0,0,1
1537,824281,[],['Nagüeles'],[],399000,0.0,None,None,None
1538,824355,['Apartment'],['Nagüeles'],apartment,370000,150.0,0,0,1
1539,824407,['Villa'],['Nagüeles'],houses,850000,300.0,1,0,0
1540,824435,['Apartment'],['Nagüeles'],apartment,350000,94.0,0,0,1
1541,824481,['Villa'],['Nagüeles'],houses,890000,603.0,1,0,0
1542,824491,['Villa'],['Nagüeles'],houses,545000,300.0,1,0,0
1543,824584,['Apartment'],['Nagüeles'],apartment,299000,86.0,0,0,1
1544,824633,[],['Nagüeles'],[],318000,0.0,None,None,None
1545,824907,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,395000,125.0,0,0,1
1546,824972,[],['Nagüeles'],[],352000,0.0,None,None,None
1547,825064,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,520000,354.0,0,0,1
1548,825066,['Apartment'],['Nagüeles'],apartment,260000,100.0,0,0,1
1549,825103,[],['Nagüeles'],[],490000,0.0,None,None,None
1550,825289,['Villa'],['Nagüeles'],houses,1125000,590.0,1,0,0
1551,825336,['Villa'],['Nagüeles'],houses,1350000,450.0,1,0,0
1552,825616,['Apartment'],[],apartment,720000,155.0,0,0,1
1553,825789,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,309000,140.0,0,0,1
1554,825949,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,320000,207.0,0,0,1
1555,826034,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,900000,366.0,0,0,1
1556,826146,['Villa'],['Nagüeles'],houses,795000,200.0,1,0,0
1557,826172,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,400000,216.0,0,0,1
1558,826206,['Villa'],['Nagüeles'],houses,1450000,1055.0,1,0,0
1559,826801,['Apartment'],['Nagüeles'],apartment,170000,60.0,0,0,1
1560,827463,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,495000,180.0,0,0,1
1561,827510,['Apartment'],['Nagüeles'],apartment,360000,107.0,0,0,1
1562,828116,['Apartment'],['Nagüeles'],apartment,240000,110.0,0,0,1
1563,828405,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,230000,140.0,0,0,1
1564,828698,['Apartment'],['Nagüeles'],apartment,245000,110.0,0,0,1
1565,828750,['Villa'],['Nagüeles'],houses,1200000,570.0,1,0,0
1566,828879,[],['Nagüeles'],[],348500,0.0,None,None,None
1567,829289,['Apartment'],['Nagüeles'],apartment,155000,60.0,0,0,1
1568,829298,['Apartment'],['Nagüeles'],apartment,199000,100.0,0,0,1
1569,829342,['Apartment'],['Nagüeles'],apartment,260000,95.0,0,0,1
1570,829359,['Villa'],['Nagüeles'],houses,1000000,450.0,1,0,0
1571,829389,[],['Nagüeles'],[],350000,0.0,None,None,None
1572,829509,['Villa'],['Nagüeles'],houses,1400000,350.0,1,0,0
1573,829701,['Villa'],['Nagüeles'],houses,595000,550.0,1,0,0
1574,829960,['Villa'],['Nagüeles'],houses,890000,500.0,1,0,0
1575,830663,['Apartment'],['Nagüeles'],apartment,230000,110.0,0,0,1
1576,830882,[],['Nagüeles'],[],465000,0.0,None,None,None
1577,831129,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,315000,157.0,0,0,1
1578,831171,['Apartment'],['Nagüeles'],apartment,499500,145.0,0,0,1
1579,831284,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,209000,81.0,0,0,1
1580,831453,['Apartment'],['Nagüeles'],apartment,350000,93.0,0,0,1
1581,831581,['Villa'],['Nagüeles'],houses,1495000,600.0,1,0,0
1582,832430,['Apartment'],['Nagüeles'],apartment,210000,100.0,0,0,1
1583,832898,[],['Nagüeles'],[],415000,0.0,None,None,None
1584,833035,['Apartment'],['Nagüeles'],apartment,749000,300.0,0,0,1
1585,833174,['Apartment'],['Nagüeles'],apartment,245000,106.0,0,0,1
1586,833176,['Villa'],['Nagüeles'],houses,1295000,357.0,1,0,0
